 ACQUISITION DATE:,,, 11/19/09 
 CF-2 SERIAL NUMBER:,,, 7448
 PROGRAM VERSION:,,, V1.2E
 LAST CALIBRATION DATE:,,, 10/20/2008
 FILE REFERENCE:,,, 1351b
 PRESSURE TRANSDUCER S/N:,,, 000
 Electronics S/N and Thermistor S/N:,,,CDAQ01-10T03
 Board Temperature at time of Calibration:,,,28C degrees


 GMT TIME          , Tip Temp,  Tip R  , Brd Temp, Batt Volts,   Pressure,       GMT Time  , X  , Y , Z
 mm/dd/yy HH:MM:SS  , deg C ,   Ohms ,     deg C ,   Volts ,      PSI,       mm/dd/yy HH:MM:SS  , g  , g , g
, , , , , , 11/19/09 13:18:06.42, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:06.52, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:06.62, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:06.72, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:06.82, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:06.92, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.02, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.12, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.22, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.32, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.42, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.52, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.62, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.72, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.82, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:07.92, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:08.02, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:08.12, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:08.22, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:08.32, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:08.42, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:08.52, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:08.62, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:08.72, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:08.82, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:08.92, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.02, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.12, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.22, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.32, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.42, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.52, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.62, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:09.72, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:09.82, 0.01, 0.09, -0.98
, , , , , , 11/19/09 13:18:09.92, 0.01, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.02, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.12, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.22, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.32, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.42, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.52, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.62, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.72, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.82, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:10.92, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:11.02, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:11.12, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:11.22, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:11.32, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:11.42, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:11.52, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:11.62, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:11.72, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:11.82, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:11.92, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.02, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.12, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.22, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.32, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.42, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.52, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.62, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.72, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:12.82, 0.01, 0.09, -1.00
, , , , , , 11/19/09 13:18:12.92, 0.01, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.02, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.12, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.22, 0.01, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.32, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.42, 0.01, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.52, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.62, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.72, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.82, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:13.92, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:14.02, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:14.12, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:14.22, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:14.32, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:14.42, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:14.52, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:14.62, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:14.72, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:14.82, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:14.92, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.02, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.12, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.22, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.32, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.42, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.52, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.62, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.72, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.82, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:15.92, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:16.02, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:16.12, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:16.22, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:16.32, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:16.42, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:16.52, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:16.62, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:16.72, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:16.82, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:16.92, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.02, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.12, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.22, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.32, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.42, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.52, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.62, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.72, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.82, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:17.92, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.02, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.12, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.22, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.32, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.42, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.52, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.62, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.72, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.82, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:18.92, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.02, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.12, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.22, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.32, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.42, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.52, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.62, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.72, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.82, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:19.92, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:20.02, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:20.12, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:20.22, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:20.32, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:20.42, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:20.52, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:20.62, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:20.72, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:20.82, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:20.92, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.02, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.12, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.22, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.32, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.42, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.52, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.62, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.72, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.82, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:21.92, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:22.02, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:22.12, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:22.22, 0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:22.32, 0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:22.42, 0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:22.52, 0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:22.62, 0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:22.72, 0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:22.82, 0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:22.92, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:23.02, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:23.12, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:23.22, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:23.32, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:23.42, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:23.52, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:23.62, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:23.72, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:23.82, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:23.92, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:24.02, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:24.12, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:24.22, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:24.32, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:24.42, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:24.52, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:24.62, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:24.72, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:24.82, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:24.92, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.02, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.12, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.22, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.32, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.42, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.52, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.62, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.72, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.82, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:25.92, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.02, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.12, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.22, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.32, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.42, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.52, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.62, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.72, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.82, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:26.92, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:27.02, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:27.12, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.22, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.32, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.42, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.52, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.62, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.72, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.82, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:27.92, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:28.02, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:28.12, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:28.22, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:28.32, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:28.42, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:28.52, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:28.62, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:28.72, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:28.82, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:28.92, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.02, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.12, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.22, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.32, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.42, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.52, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.62, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.72, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.82, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:29.92, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.02, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.12, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.22, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.32, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.42, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.52, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.62, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.72, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.82, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:30.92, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:31.02, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:31.12, 0.01, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.22, 0.01, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.32, 0.01, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.42, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.52, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.62, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.72, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.82, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:31.92, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:32.02, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:32.12, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:32.22, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:32.32, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:32.42, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:32.52, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:32.62, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:32.72, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:32.82, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:32.92, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.02, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.12, 0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.22, -0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.32, -0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.42, -0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.52, -0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.62, -0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.72, -0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:33.82, -0.00, 0.10, -1.00
, , , , , , 11/19/09 13:18:33.92, -0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:34.02, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.12, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.22, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.32, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.42, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.52, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.62, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.72, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.82, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:34.92, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.02, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.12, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.22, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.32, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.42, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.52, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.62, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.72, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.82, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:35.92, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:36.02, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:36.12, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:36.22, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:36.32, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:36.42, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:36.52, 0.01, 0.09, -0.99
, , , , , , 11/19/09 13:18:36.62, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:36.72, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:36.82, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:36.92, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:37.02, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:37.12, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.22, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.32, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.42, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.52, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.62, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.72, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.82, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:37.92, 0.02, 0.10, -1.00
, , , , , , 11/19/09 13:18:38.02, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:38.12, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:38.22, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:38.32, 0.02, 0.10, -1.00
, , , , , , 11/19/09 13:18:38.42, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:38.52, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:38.62, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:38.72, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:38.82, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:38.92, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:39.02, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:39.12, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:39.22, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:39.32, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:39.42, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:39.52, 0.01, 0.11, -1.00
, , , , , , 11/19/09 13:18:39.62, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:39.72, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:39.82, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:39.92, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:40.02, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:40.12, 0.01, 0.10, -0.99
, , , , , , 11/19/09 13:18:40.22, 0.01, 0.10, -1.00
, , , , , , 11/19/09 13:18:40.32, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:40.42, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:40.52, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:40.62, 0.00, 0.10, -0.99
, , , , , , 11/19/09 13:18:40.72, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:40.82, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:40.92, 0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:41.02, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:41.12, 0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:41.22, -0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:41.32, -0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:41.42, -0.00, 0.09, -0.98
, , , , , , 11/19/09 13:18:41.52, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:41.62, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:41.72, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:41.82, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:41.92, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.02, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.12, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.22, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.32, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.42, -0.01, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.52, -0.01, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.62, -0.01, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.72, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.82, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:42.92, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:43.02, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:43.12, -0.00, 0.08, -0.98
, , , , , , 11/19/09 13:18:43.22, -0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:43.32, -0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:43.42, -0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:43.52, -0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:43.62, -0.00, 0.08, -0.99
, , , , , , 11/19/09 13:18:43.72, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:43.82, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:43.92, -0.00, 0.09, -0.99
, , , , , , 11/19/09 13:18:44.02, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:44.12, 0.00, 0.09, -1.00
, , , , , , 11/19/09 13:18:44.22, 0.00, 0.09, -1.00
